task_number,task_score,restarted_mid_task
1,19.9303186334,0
1,21.5350777404,0
1,20.8160862769,0
1,17.2067943733,0
2,18.6006488800,1
1,19.9731980398,0
1,13.0065496759,0
2,18.5659747124,1
1,17.2623190838,0
2,14.3774528503,1
1,21.6516115665,1
1,16.7530035909,0
2,11.9174861840,0
3,18.0082969666,1
1,9.8673260087,0
2,16.5251960823,0
3,17.8108885288,1
1,21.0493276112,0
1,22.1720695496,1
1,21.2058777809,1
1,21.3196706772,1
1,20.2060695147,0
1,12.1036273497,0
2,9.7003944240,0
3,11.4988682270,1
1,18.4199579787,0
2,15.0469400883,1
1,12.1926458042,0
2,9.7194741520,0
3,21.3784682751,1
1,21.7485222816,1
1,11.6271109568,0
2,1.1704987193,0
3,20.5417924038,0
4,13.9448384072,0
5,18.0994432547,0
6,11.8786461353,1
1,17.1532186321,0
2,10.4638966315,0
3,17.2004313469,1
1,16.9683177287,0
2,14.4782114990,0
3,14.0056078434,1
1,22.4216265678,1
1,22.0388295650,1
1,16.3373544912,0
2,16.2413034439,1
1,9.6025676790,0
2,8.9838521086,0
3,10.9822034739,0
4,33.6233196259,1
1,24.0686091307,0
2,15.4507884979,1
1,22.2133204937,1
1,21.8444523811,1
1,21.1382361549,0
2,17.2516842192,0
3,12.8639373779,1
1,4.1598096467,0
2,16.4484956662,0
3,14.5602924384,0
4,5.1420155289,0
5,22.1478465519,0
6,15.5182528496,1
1,11.8444924902,0
2,20.0191169576,0
3,5.9795304556,0
4,27.1088018417,1
1,14.9180466312,0
2,22.7389662266,1
1,20.2332333810,0
1,18.2174163305,0
2,16.8405225277,1
1,24.5057308674,1
1,5.1808975119,0
2,5.6085024363,0
3,35.4604754448,1
1,18.7298458153,0
2,12.1985109652,0
3,27.4970455170,1
1,24.0395672321,1
1,11.0610598943,0
2,5.8210463590,0
3,30.0698232651,1
1,12.3106733466,0
2,11.4399415303,0
3,25.7304618359,1
1,28.6765717847,0
1,21.2717736077,0
2,3.7668636372,0
3,23.2969622612,1
1,16.9380723464,0
1,22.4941141605,1
1,10.9791922534,0
2,4.9493840558,0
3,10.4642569497,0
4,15.4676010766,0
5,30.0403223312,0
6,4.9736752510,1
1,20.0496754696,0
2,18.6546313763,1
1,6.4715344711,0
2,25.3246943951,1
1,23.0747911019,0
1,18.2990693871,0
2,12.9086105914,0
3,21.0711414814,1
1,0.1033091888,0
2,42.8723902702,1
1,11.8765095200,0
2,8.9333722779,0
3,21.5420848823,0
4,5.6952406413,0
5,22.1778295040,1
1,24.1101156821,0
1,17.5529334053,0
2,0.2995142718,0
3,25.2343568802,1
1,20.7720616729,0
2,8.1282024615,0
3,14.5682716370,1
1,22.1686234474,1
1,20.2956790924,1
1,21.5917875767,1
1,21.3057045937,1
1,20.9246312734,0
2,24.7909934521,1
1,19.3526662179,0
2,1.8622180941,0
3,21.6209135056,1
1,14.7302086226,0
2,34.7861380577,1
1,8.9298057782,0
2,4.9469613634,0
3,31.9920101166,1
1,22.9311138412,0
1,13.3105906247,0
2,20.9337608814,1
1,23.8243746758,1
1,22.1211647987,1
1,10.6950338635,0
2,20.5400090218,1
1,14.6374820247,0
2,17.1725971699,1
1,11.2159661072,0
2,2.5183197546,0
3,10.7482356059,0
4,24.3172517877,0
5,27.8546447754,1
1,22.5088847420,0
1,21.9771022797,1
1,22.5130369663,1
1,22.0809295177,1
1,19.6186268604,0
2,4.8293237589,0
3,25.5698161125,1
1,22.3367090242,0
1,22.9779331684,1
1,11.9152286324,0
2,0.1584153572,0
3,28.8262022356,0
4,7.8332719841,0
5,17.7622198882,0
6,10.1521933079,1
1,19.5366939321,0
2,5.1690166748,0
3,19.8185026646,1
1,14.0344286396,0
2,18.2310869694,1
1,21.3821053505,1
1,17.0829883165,0
2,0.5354526057,0
3,21.7666390645,0
4,17.0117344054,0
5,18.7790722847,1
1,16.9258293490,0
2,17.0378072262,1
1,5.6832249141,0
2,21.0306710756,0
3,14.2931520352,0
4,9.6282542261,0
5,21.6719806194,1
1,21.8162283394,0
2,10.8838052381,0
3,16.8396499157,1
1,3.3795782300,0
2,3.8305776925,0
3,27.2373118256,0
4,23.7285145892,0
5,16.8306970596,1
1,17.4254972302,0
2,11.9340052504,0
3,11.4124437132,0
4,6.1148691529,0
5,27.4512212276,1
1,12.5491154930,0
2,24.8170788288,1
1,17.3099775441,0
2,31.1261458397,1
1,17.8416282167,0
2,16.5008622720,1
1,13.4872188291,0
2,22.5638787746,1
1,7.7629952313,0
2,20.0432567160,0
3,8.5914524048,0
4,27.4044525342,0
5,10.1674675941,1
1,29.5565056801,1
1,14.8396930662,0
2,9.4871193029,0
3,23.4858283997,1
1,18.4082697161,0
2,20.3875966072,1
1,20.7101594466,0
1,11.1538925832,0
2,22.2452845573,1
1,13.1707087789,0
2,29.9744818211,1
1,7.0506781543,0
2,25.5064108372,1
1,25.6656250114,0
1,23.0411045551,1
1,23.4893896580,1
1,25.3437505869,0
1,24.3220839500,1
1,15.4036912455,0
2,25.5392796993,1
1,16.7213699003,0
2,21.8120436654,0
1,25.0156209469,1
1,27.6923639774,1
1,23.8374238014,1
1,13.4118662408,0
2,20.0790574551,1
1,25.8479683352,0
1,23.2118911743,1
1,21.7119441032,1
1,21.5254347324,1
1,20.8501553535,1
1,21.6785488129,1
1,21.9596915579,1
1,21.7969761845,0
1,9.5484603034,0
2,20.8044627364,0
1,17.5154870556,0
2,15.1863295502,0
3,17.8707926273,1
1,24.7211737633,1
1,16.5351189821,0
2,26.5575492382,1
1,15.1712399884,0
2,6.3948666602,0
3,14.9396693099,0
4,2.4790281135,0
5,26.5333582374,0
6,10.8837676048,1
1,20.0509026894,0
2,27.5664503574,1
1,6.2528343503,0
2,3.1423404272,0
1,12.7402748680,0
2,14.9462049650,0
3,4.7457765593,0
4,32.3244681358,1
1,8.9746437306,0
2,10.4200824655,0
3,5.4149869673,0
4,21.5565845787,0
5,13.4194076993,0
6,16.8094146252,1
1,5.1146438845,0
2,28.6792795658,1
1,8.9766761466,0
2,2.7988552576,0
3,29.6197715349,0
4,11.5408517160,0
5,18.8279299736,1
1,23.8096711636,1
1,23.2748390297,0
1,20.6452975644,0
2,24.5833668709,1
1,18.6421517285,0
2,11.2601534023,0
3,19.4484871727,0
4,4.5124964022,0
5,5.1068458353,0
6,13.4260258224,0
1,29.9327509403,1
1,23.9283907413,1
1,24.4245007038,1
1,15.7841146289,0
2,7.5299212441,0
3,21.7293726630,0
4,15.1316150127,0
5,10.7961703255,0
6,6.7819983959,1
1,22.6649515629,1
1,5.6656574389,0
2,15.4681596087,0
3,12.9893173336,0
4,2.0398933719,0
5,21.2370178462,0
6,11.2543977867,0
1,21.2967498370,0
2,5.9165195364,0
3,27.6516602148,0
4,3.1124567436,0
5,17.1970202923,1
1,19.2297755219,0
2,17.4300541878,1
1,24.1045767168,0
1,23.2144804001,1
1,18.0701888199,0
2,3.0624052914,0
3,40.7662060261,1
1,14.7043514036,0
2,29.0361456871,1
1,5.1665613294,0
2,4.5281839016,0
3,21.5075372562,0
4,11.8475268285,0
5,13.7055971585,0
6,20.2845876217,1
1,34.3967714310,1
1,26.8169190526,0
2,6.6363475076,0
3,32.4506299496,1
1,24.3905117512,1
1,13.4848733315,0
2,2.5205389787,0
3,16.9768526643,0
4,29.8638579824,0
5,4.7665195832,0
6,8.3036012650,1
1,21.8276836043,0
2,18.2753469944,1
1,7.6799384424,0
2,20.9964995636,0
3,30.1442954733,0
4,16.0111083984,1
1,20.2138532170,0
2,17.8470074941,0
1,13.0839713023,0
2,13.7036167219,0
3,28.4603211482,0
4,7.8307180954,0
5,9.8560810089,1
1,12.2355378913,0
2,35.6152374744,1
1,11.7037129167,0
2,27.9258177280,1
1,20.5884254867,0
2,20.1614286622,0
3,16.2539334297,1
1,19.3078907809,0
2,9.8152884669,0
3,36.2369606495,1
1,16.7922708510,0
2,23.6058297157,1
1,14.5040549143,0
2,3.7981413182,0
3,21.2826710322,0
4,3.1674714658,0
5,13.8334680936,0
6,20.4878475666,1
1,21.9598188400,1
1,21.6019163132,1
1,18.5747992119,0
2,4.3706333801,0
3,41.8611037731,1
1,20.2004971504,1
1,21.4125218212,0
1,17.3279954903,0
2,10.0737798223,0
3,11.6175516345,0
4,4.8145288218,0
5,7.8432478804,0
6,6.7524498699,0
1,15.8304669097,0
2,8.3388123922,0
3,37.7498073770,0
4,8.5082130432,1
1,15.7491234373,0
2,19.5498962402,1
1,22.3856723684,0
2,27.4690823470,0
1,26.2992560773,0
1,13.8440800819,0
2,1.5457810690,0
3,44.5821943097,0
4,10.7081336975,1
1,16.9728318839,0
2,20.0525915623,1
1,10.4051327607,0
2,15.0735769270,0
3,21.7562066843,0
4,12.8862294629,0
5,15.4155278206,1
1,20.7526198600,0
2,32.7478108406,1
1,21.4665033817,1
1,21.4713742733,1
1,21.2025446892,1
1,21.6724376678,1
1,18.7506853118,0
2,16.1716818810,1
1,4.9141057941,0
2,4.1288775614,0
3,46.9012827639,0
4,8.4903681278,1
1,21.5493979454,1
1,22.4281682968,1
1,1.0281748470,0
2,27.0669879913,1
1,4.1346849281,0
2,0.1741289148,0
3,37.5189106464,1
1,18.0218210496,0
2,21.1932241917,1
1,22.3451592922,1
1,23.7207856178,1
1,21.2237133980,1
1,23.4151189327,1
1,14.2413882294,0
2,0.9807734318,0
3,40.4101610399,0
4,10.3641128540,1
1,2.5293992272,0
2,33.1306722164,1
1,25.9656544590,0
1,19.9071002179,0
2,20.0183250904,1
1,21.1496944427,1
1,15.3220406507,0
2,19.5718445778,1
1,15.4518603869,0
2,3.9228830394,0
3,9.6791685880,0
4,18.9139508077,0
5,12.3453538010,0
6,16.7333858013,1
1,22.8485312680,0
2,7.9430128476,0
3,27.0181515005,0
4,21.6413855553,1
1,21.5629170033,0
2,13.1826606845,0
3,27.7069537640,1
1,3.3420766113,0
2,14.1298705489,0
3,46.2338725741,0
4,9.3520117858,0
5,2.0105931759,1
1,22.3651843071,1
1,15.5409951189,0
2,19.7754299641,1
1,13.9482651574,0
2,18.5783379078,1
1,23.0042774677,1
1,22.7158591747,1
1,21.0337164402,1
1,21.4616253376,1
1,21.8679842949,1
1,8.9271486740,0
2,3.7249188200,0
3,21.2894489765,1
1,25.4980180264,1
1,1.2163124962,0
2,29.9143655675,0
3,28.2430894375,1
1,18.2279440304,0
2,21.5842003182,0
1,9.6925266085,0
2,10.7738976020,0
3,23.8550913713,0
4,16.1618443297,0
5,11.6529565944,0
6,4.0814695358,1
1,33.2482627423,0
1,22.9182922840,1
1,21.9103438854,1
1,21.9819166660,1
1,18.2469165085,0
2,15.0719182491,1
1,15.5664301292,0
2,2.3540933133,0
3,34.0842304230,1
1,23.2706265450,1
1,23.7512798309,1
1,22.0119008262,0
1,19.8697766418,0
2,4.1799671755,0
3,33.0239038467,1
1,16.5229027300,0
2,9.0370058369,0
3,40.1172316074,1
1,21.8485796127,0
1,5.2738289479,0
2,4.3566142593,0
3,42.8456809203,0
4,12.3489305025,0
5,6.9534160038,0
6,5.0956177711,1
1,17.7253258082,0
2,17.5027123189,0
3,25.1039872169,1
1,17.2676683897,0
2,19.6312222481,1
1,19.6584121057,0
2,9.6950815678,0
3,26.7242949687,0
4,3.3235887487,0
5,15.6271548271,1
1,14.5301915417,0
2,12.8994608911,0
3,20.8974047630,0
4,8.4927492269,0
5,16.5659222603,1
1,8.6999543963,0
2,20.8891009052,0
3,7.6041732626,0
4,7.0523114130,0
5,31.8211319447,1
1,10.9063334111,0
2,29.5229580402,1
1,22.9695737378,0
1,14.4798751305,0
2,5.7630915696,0
3,34.6744322777,1
1,20.6208761159,0
2,14.5555250645,1
1,24.8479299545,1
1,19.9895782642,0
2,14.7705831528,1
1,15.7856214256,0
2,21.7679250240,1
1,2.9147135695,0
2,16.4910090625,0
3,45.6327437975,0
1,24.2233593464,1
1,19.6916175729,0
2,5.7815787308,0
3,36.4409236908,1
1,17.4209576469,0
2,18.0972182751,1
1,22.3130829334,1
1,13.7783516964,0
2,20.7260198593,1
1,17.2998494217,0
2,27.3450837135,1
1,13.6882561321,0
2,9.2308683294,0
3,25.9063124657,1
1,25.8582227960,0
1,21.6958744526,1
1,8.7655236871,0
2,25.8686749935,1
1,24.9683729442,0
1,23.3283462524,1
1,21.0921230503,0
2,13.1100876331,1
1,13.5457970764,0
2,0.9486670227,0
3,43.4537011379,0
4,7.8245151043,1
1,22.2862862759,0
1,9.7298034516,0
2,8.7377206395,0
3,36.3708351520,0
4,10.8164870851,0
5,7.6312508583,1
1,11.0486786537,0
2,26.4364628792,1
1,12.5093351247,0
2,20.3370501995,1
1,8.6763956666,0
2,13.7363530251,0
3,13.6387426053,0
4,10.2318694255,0
5,26.8628930279,0
6,3.2289619446,1
1,21.5503918143,0
1,18.5788208201,0
2,2.0841538579,0
3,40.1434538370,0
1,23.5256381035,1
1,25.0608544350,1
1,22.7025289536,1
1,1.8916709417,0
2,8.2597173111,0
3,9.1973220848,0
4,25.8522122980,0
5,20.1534841160,0
6,10.7736268044,1
1,7.0679588169,0
2,12.8227893798,0
3,26.8397661913,0
4,14.0836824820,0
5,12.0030241013,1
1,5.8249481769,0
2,0.1748310772,0
3,16.1228688883,0
4,21.3269495094,0
5,14.7214011657,0
6,18.9136075974,1
1,15.2245883373,0
2,21.9135661125,1
1,22.2943444089,0
1,20.7945490109,0
2,22.1697306633,1
1,13.3089057435,0
2,1.8501978428,0
3,20.7587053067,0
4,12.5866330247,0
5,20.2269372853,0
6,7.9160578251,1
1,15.6330210478,0
2,18.8124597073,1
1,18.0844282797,0
2,17.3198833466,1
1,17.4088081173,0
2,19.0441088676,1
1,26.2195318969,0
1,10.1140950829,0
2,1.7254125129,0
3,31.0733045844,0
4,6.8432568485,0
5,22.6353002200,0
6,3.4675333500,1
1,24.6538016796,1
1,21.7368922234,1
1,22.2311539650,1
1,22.6550917625,1
1,15.4277550949,0
2,9.5707312057,0
3,13.4333721982,0
4,25.3135521412,1
1,15.9176894290,0
2,19.9887628555,1
1,9.4684369501,0
2,22.8597800732,1
1,20.2422450607,0
2,16.4707001074,0
3,12.9885785580,1
1,24.5393264294,1
1,18.2178728298,0
2,13.7439501286,1
1,20.0443939598,0
1,14.4316673420,0
2,27.1605634689,1
1,21.3777443556,0
2,7.5377656208,0
3,19.6232542992,1
1,21.1293580080,0
2,13.0136883259,1
1,20.9214377403,1
1,2.5841377747,0
2,2.6327293562,0
3,43.1219181754,0
4,23.8950176239,1
1,21.1739659309,1
1,17.7117926849,0
2,17.3041262627,1
1,13.6692838678,0
2,19.1147968769,1
1,22.0154106617,1
1,19.1649864828,0
2,17.2334361076,1
1,11.8180403326,0
2,28.6222114563,1
1,8.7348822260,0
2,22.6061525345,1
1,19.8745997065,0
2,12.7245140076,1
1,20.5761428726,0
2,13.5999770164,1
1,15.3459797826,0
2,6.7905286845,0
3,34.9668881893,1
1,23.4010584354,1
1,14.1633746565,0
2,20.2796130180,1
1,12.3121782845,0
2,14.7789738211,0
3,17.8325905080,0
4,7.7413333639,0
5,22.4862163067,1
1,22.3891450878,0
2,13.4073035717,1
1,21.6216895580,1
1,25.3201153278,1
1,6.0563697588,0
2,6.5085652349,0
3,13.1973654319,0
4,24.2008042160,0
5,10.9821973305,0
6,16.2690460682,1
1,13.2627643962,0
2,6.0049659341,0
3,31.2750783266,0
4,15.2929471949,0
1,12.3897100416,0
2,19.5590962102,0
3,4.1656069985,0
4,3.4176870225,0
5,11.8456838309,0
6,23.6620294686,0
1,21.3391045794,0
2,5.1983090738,0
3,8.2084919029,0
4,26.6449433580,0
1,22.7410840988,1
1,17.9126043426,0
2,9.6063439994,0
3,8.5492631311,0
4,16.2159293788,0
5,8.3064216198,0
6,8.5438566801,0
1,14.8245216767,0
2,8.9114714599,0
3,36.3896120566,0
4,2.8038403988,1
1,19.7109608986,0
2,17.8614528179,1
1,27.2138289169,0
2,1.9273381233,1
1,20.8740828037,1
1,9.0560316292,0
2,13.5283731678,0
3,34.7932215986,0
4,2.8200315313,0
5,14.9157299425,0
1,21.2548697369,0
2,10.3547565937,1
1,16.2450649957,0
1,14.3180768284,0
2,22.6842978001,1
1,25.4693351063,0
1,10.2232907267,0
2,23.8268980980,1
1,13.5527900190,0
2,12.8435662999,0
3,20.9074528309,0
4,12.5950979722,0
5,14.3355731964,1
1,6.3240738702,0
2,2.7928544492,0
3,43.9107306004,1
1,18.7197202544,0
2,13.0536346436,1
1,18.8759931048,0
2,12.5619934666,0
3,20.2870202065,1
1,8.1806502367,0
2,3.9512130871,0
3,25.1779119670,0
4,17.4857263325,0
5,4.2490802161,0
6,18.0603032112,1
1,18.5833367365,0
2,12.9769749755,0
3,29.7401325703,1
1,15.1618588398,0
2,3.2175333311,0
3,15.7316111453,0
4,3.0463719949,0
5,34.8885643389,0
6,3.9736018181,1
1,3.0881216960,0
2,25.9281639130,0
3,33.4558475018,1
1,18.9373093184,0
2,22.1813657284,1
1,22.8113622665,1
1,4.2447037236,0
2,23.2954828667,0
1,18.5291206745,0
2,0.2695176310,0
1,28.3070863929,0
1,5.5157032896,0
2,2.2574027751,0
3,23.1517349863,0
4,8.8222761275,0
5,13.4105227434,0
6,23.8242194653,1
1,3.6216913185,0
2,33.7682647705,1
1,20.4491324189,0
2,14.4376131630,0
3,20.0728199299,0
4,15.6625499725,1
1,19.2039987998,0
2,23.0263387118,0
1,16.3099638564,0
2,5.1467947610,0
3,23.1912303372,0
4,10.9493731653,0
5,21.7991958039,0
1,23.2655386067,0
1,11.7384463542,0
2,3.4852412414,0
3,22.0407019994,0
4,10.8243843528,0
5,23.4902644157,1
1,11.2828168441,0
2,24.9532070160,1
1,8.1287430400,0
2,13.1969039440,1
1,22.2823362350,1
1,10.1665547929,0
2,22.2282235622,1
1,17.1434233502,0
2,2.3645587374,0
3,22.1294631351,0
4,13.3316497284,0
5,26.3965259911,0
1,21.1586774995,0
2,11.6726610661,1
1,25.4516432794,0
1,10.9466500282,1
1,19.2936508656,1
1,8.7089964415,0
2,23.8887240887,1
1,21.1610433402,0
2,2.8062953390,0
3,38.7733776569,1
1,17.8607124385,0
2,23.4448685967,0
1,10.5278336936,0
2,14.5494457811,0
3,30.3398745060,1
1,19.6752061750,0
1,31.4392957473,0
2,8.4435524940,1
1,21.6565182209,1
1,15.4378537480,0
2,18.7895486355,1
1,19.0314180194,0
2,2.8671610287,0
3,31.2950345753,0
4,1.1440246192,0
5,17.8768544197,1
1,15.4191161359,0
2,0.9529381477,0
3,38.8920757771,1
1,3.6698502106,0
2,5.9422264382,0
3,28.8076755648,0
4,8.6333260986,0
5,26.9807088375,1
1,22.4731882084,0
1,10.8892368016,0
2,3.5412622457,0
3,38.3780342019,0
4,12.1196601391,1
1,12.2279369172,0
2,1.1805132638,0
3,28.1934877761,0
4,6.2506536452,0
5,24.1425404549,1
1,15.5955829753,0
2,18.5695059299,1
1,19.4903228000,0
2,13.2435006196,0
1,22.3792884350,1
1,22.8838362694,1
1,21.5647008835,0
1,16.3142422547,0
2,20.9352150530,0
1,22.1112535452,0
1,24.7814225246,0
1,10.2782328446,0
2,7.7932910542,0
3,20.1175783141,0
4,14.7851068250,0
5,15.6368937492,1
1,20.1904248554,0
2,5.0081212760,0
3,25.1196506023,1
1,23.4593303204,1
1,26.2611579895,1
1,11.6679550105,0
2,18.7565157455,0
3,21.6143267155,1
1,7.8142949884,0
2,17.1602350262,0
3,30.7908267975,1
1,3.2927483316,0
2,4.5423366994,0
3,20.1243466307,0
4,6.5040554467,0
5,5.4355578196,0
6,36.4186829798,0
1,13.7449932632,0
2,17.6762443745,0
1,23.1830143099,0
2,3.8513574600,1
1,26.1990540090,0
1,14.4647571709,0
2,4.5636853785,0
1,9.0375538106,0
2,1.7581475095,0
3,7.8802986944,0
4,5.6707996558,0
5,21.7099641194,0
6,30.9674005508,1
1,19.7576434317,0
2,1.4467365435,0
3,27.8332221079,0
4,22.7894764623,0
1,22.8704109192,1
1,20.5082854157,0
2,1.4229208495,0
3,4.1689555317,0
4,2.5114202947,0
5,40.4717729127,0
6,6.6629927158,1
1,5.7026313017,0
2,15.2397366652,0
3,26.8120372295,1
1,17.1070257251,0
2,15.2006907463,1
1,21.2356723932,0
2,11.6962136202,0
3,20.0376198292,1
1,18.4630118176,0
2,15.3238763809,1
1,12.0687754192,0
2,1.1076590657,0
3,35.5818879604,1
1,13.8550977432,0
2,24.7133738995,1
1,13.7150074330,0
2,15.4121599381,0
3,19.2198945177,0
4,10.4314079264,0
5,13.2351107597,1
1,25.6080145866,0
1,9.8263315274,0
2,20.8795913245,0
3,21.5849325657,1
1,22.9357874393,1
1,3.1078262260,0
1,23.3560347304,0
1,25.4949023724,1
1,26.7979331017,1
1,24.9621284008,1
1,12.4514472016,0
2,7.2279937415,0
3,12.9615012058,0
4,17.7703873176,0
5,19.5288894009,0
6,14.4108796120,1
1,24.5727653503,1
1,15.9861636905,0
2,15.1573748589,1
1,15.5794942570,0
2,19.9801805019,1
1,18.5915436745,1
1,17.6107387605,0
2,1.6374844141,0
3,7.5077286552,0
4,4.3478462681,0
5,17.1166749001,1
1,12.8588920816,0
2,16.9226620315,0
3,21.4085404873,1
1,22.2686684132,1
1,18.4169858993,0
2,22.2474396229,1
1,12.4661529228,0
2,17.3058788163,0
3,25.1099731922,1
1,17.0372676134,0
2,16.2817068100,1
1,14.6374989003,0
2,21.4403679371,1
1,29.3988289725,0
1,2.9139920183,0
2,31.1977350712,1
1,7.5548247142,0
2,5.3333183917,0
3,8.2619007269,0
4,8.6094634136,0
5,32.6736894063,0
6,14.7326660156,1
1,24.9795441628,1
1,15.4803155262,0
2,11.0065561663,0
3,4.9213568755,0
4,16.0943926325,0
5,23.2984013734,0
1,31.7914291728,0
1,17.5006719313,0
2,3.4726431866,0
3,22.0305744900,0
4,4.2274055817,0
5,27.5400924790,0
1,14.2468668875,0
2,22.4268186092,1
1,23.9429696042,0
1,13.7343821597,0
2,4.2626586134,0
3,21.5939701447,0
4,23.2773381373,0
1,23.8335353003,0
1,24.7558007240,1
1,16.8807083077,0
2,24.2506434917,1
1,12.2054670286,0
2,12.4980243395,0
3,11.2894227910,0
4,12.9993558131,0
5,22.0691046157,0
6,5.2988111973,1
1,19.0028775582,0
2,21.5328805447,1
1,14.5097805723,0
2,10.9347632071,0
3,10.2788441928,0
4,30.7264044285,1
1,12.7371735679,0
2,20.6247171564,1
1,24.7508482933,1
1,5.5438532885,0
2,17.9488606453,1
1,24.4910066732,0
1,20.7280094138,0
2,22.6637163162,1
1,18.0419925860,0
2,15.9422399998,1
1,17.7337328764,0
2,0.9202047285,0
3,29.3459378469,0
4,5.6099131196,0
5,17.7602369785,1
1,18.6603627034,0
2,9.7267744580,0
3,20.0586947714,0
4,25.3351943493,1
1,21.8222901821,1
1,21.3504716578,0
1,15.0107764242,0
2,19.3286626998,0
1,21.1818279894,0
2,7.3159399903,0
3,8.3517822372,0
4,16.1701256196,0
5,12.1389927458,0
6,11.6963503361,1
1,16.0219964718,0
2,17.0919120312,1
1,15.8076074814,0
2,14.4573746228,0
3,18.4630265657,0
4,16.1323227882,1
1,23.6280315445,0
1,19.8908801079,1
1,23.2380523682,1
1,11.5796083179,0
2,1.3370363862,0
3,12.3730233698,0
4,22.5734472982,0
5,22.4352592453,0
6,5.4892108440,1
1,23.2701358795,1
1,22.0916594492,0
1,19.9158148669,0
2,22.3787226677,1
1,15.0580492468,0
2,22.9289690197,0
3,6.4648292572,0
4,26.2831413746,1
1,4.8143800436,0
2,34.6002244949,1
1,28.3845467259,0
2,14.6973732216,0
3,13.2419106960,1
1,15.0115690475,0
1,32.2966995975,0
1,19.8475675025,0
2,8.3142566438,0
3,35.8071952815,0
1,25.6659458306,0
1,14.7739358289,0
2,15.9304453399,0
3,21.5817368031,1
1,17.8444891725,0
2,6.8003126033,0
3,23.2799132739,0
4,3.2671441150,0
5,18.4145069361,0
1,9.9323922054,0
2,0.5867665516,0
3,32.1843296683,0
4,8.7730840572,0
5,17.5170271397,1
1,17.4284758956,0
2,18.6879522800,1
1,0.4339317691,0
2,17.1953104323,0
3,28.5563399792,1
1,9.9792134224,0
2,24.0487325191,1
1,24.9829409122,1
1,17.7913997109,0
2,11.6837545553,0
3,5.0872353467,0
4,34.6852033138,1
1,19.9583884494,0
2,20.4344122410,1
1,13.2830336885,0
2,21.0423968403,0
3,13.4678056240,1
1,21.4359367514,0
1,8.6426502403,0
2,8.7257033123,0
3,19.0266132979,0
4,8.7059796978,0
5,1.0094889678,0
6,20.6102348687,0
1,16.0550036491,0
2,17.2778284550,1
1,19.3239229417,0
2,11.2474401234,0
3,13.6578183057,0
4,16.1762236139,0
5,9.9547069073,1
1,23.9386603941,0
2,6.9477789402,1
1,21.5201354027,1
1,22.7107551098,1
1,21.2339422703,1
1,16.3788351248,0
2,25.9308765283,0
1,17.4853243330,0
2,11.6500806231,0
3,17.1428583532,0
4,20.1965190269,0
1,14.1012753282,0
2,34.7974267446,0
3,28.8338770866,1
1,25.5471425056,1
1,25.2837989330,1
1,20.2194725076,0
2,21.7021594048,1
1,20.7376452655,0
2,27.6162373079,0
1,12.2945106498,0
2,20.1690495014,1
1,26.1508048351,0
1,8.4537892282,0
2,24.3775184155,1
1,11.4801277714,0
2,1.0166524528,0
3,4.7452290322,0
4,10.8086837983,0
5,30.8003652567,0
6,18.8669936657,1
1,16.8435678658,0
2,9.4312510346,0
3,26.7933172558,0
1,27.7933423519,1
1,10.3007901636,0
2,3.3210462763,0
3,22.2034356594,1
1,21.2809638497,0
1,13.4891217139,0
2,8.0455513110,0
3,30.6979165077,1
1,12.9189859591,0
2,27.8967461586,1
1,22.8041231632,1
1,16.7650477965,0
2,27.3925931454,1
1,16.2226177438,0
2,14.8983525014,0
3,27.5271177292,1
1,25.0334500329,0
1,16.7554402880,0
2,17.9147704049,0
1,26.1841042042,1
1,21.7213931604,0
1,11.9449081853,0
2,2.3576683406,0
3,12.9209271511,0
4,37.1390876770,1
1,3.7517113165,0
2,0.1759480131,0
3,43.1720802784,1
1,22.4350976944,1
1,22.4233353138,1
1,22.3382050774,0
2,15.6371977329,1
1,13.2498716961,0
2,9.0714520093,0
3,34.5608253479,1
1,15.9223537032,0
2,6.8314848801,0
3,27.6616516113,1
1,25.4142365456,1
1,24.1574535370,1
1,22.9927031994,1
1,5.9637329480,0
2,8.9535922131,0
3,13.1316287321,0
4,15.5300085028,0
5,23.1126352991,0
6,10.1400697231,1
1,22.1736845970,1
1,14.3640976019,0
2,9.2994536688,0
3,15.6743886929,0
4,9.0106923190,0
5,21.2495133328,0
6,6.4408686161,1
1,21.2999532487,0
1,18.6754501809,0
1,16.6590134871,0
2,8.0175017685,0
3,26.2889637542,0
4,9.4215545654,1
1,25.0433528423,1
1,19.2042666613,0
2,2.0391032831,0
3,34.5212534556,0
1,20.1813401499,0
2,8.8766188114,0
3,8.8178747770,0
4,8.7980902388,0
5,29.1600058079,1
1,16.2024751101,0
2,20.5614273548,1
1,19.9213189718,0
2,8.9969647019,0
3,24.9785356522,1
1,1.4992990808,0
2,12.0982248707,0
3,19.8084497654,0
4,24.8713076530,0
5,12.0501501560,1
1,14.6648462958,0
2,20.3680057526,1
1,9.0824169757,0
2,16.9547842730,0
3,26.8006725311,1
1,15.1290692853,0
2,0.2053874564,0
3,12.2104548888,0
4,9.4008446344,0
5,21.3603160217,0
6,19.1709351540,1
1,21.9525285021,0
1,24.4689562028,0
1,16.6668987126,0
2,0.6784337545,0
3,23.5867235764,0
4,26.2341274011,0
1,25.1188408802,0
1,26.2259662131,0
1,28.9787356853,1
1,22.5983033180,1
1,8.3203897439,0
2,9.9175323286,0
3,27.1929638386,1
1,21.7194913761,0
2,7.6633379206,0
3,14.1125976375,0
4,21.9601593018,1
1,12.3495731965,0
